Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
I better hit the hay	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I cannot wait to pass out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I cannot wait to sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I could go for a nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I could go for a snooze	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I could sleep for a year	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I could use a nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I have to get a good nights sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I have to hit the hay	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I have to sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'd love to take a nap right now	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need a nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'd love to sleep right now	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need some slumber	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need to bunk down	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need to catch some zzzs	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need to crawl into bed	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need to lay down	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I need to lie down	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I want to lay down	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I want to lie down	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I wish I could nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I wish I could sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm going to have a nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I just want to go to sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Time for a nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm worn out from practice	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm worn out from school	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm worn out from work	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm worn slap out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
It's bedtime	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
It's been a long day and I'm tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
It's time for bed	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
So sweepy	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
So tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
This day has made me exhausted	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
This day has made me so tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm going to get some shut eye	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Time for a good nights sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm tuckered out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Time for me to take a nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Time to fall asleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Time to get some shut eye	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Time to take a nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Today's got me beat	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Today's got me exhausted	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Today's got me tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Today's got me tuckered out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Today's got me wiped out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Work really wiped me out today	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Work really wore me out today	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Work was exhausting	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
This day has me drained	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm so tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm going to lay down	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm going to lie down	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm going to take a nap	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm gonna pass out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm half asleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm jet-lagged	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm knackered	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm overtired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm pooped	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm ready for bed	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm sapped	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm sleepy	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm worn out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm so sweepy	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm wiped out	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm so tired but I can't sleep	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm spent	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm sweepy	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm tired	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm tired af	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm tired as a dog	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm tired from practice	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm tired from school	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm tired from work	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm totally drained	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm totally exhausted	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
Zzzzz	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
I'm so sleepy	I hope you're able to get some rest soon.	qna_chitchat_Professional	editorial:chitchat	[]	False	[]	90
How to use your Surface Pen	Surface Devices Surface [More...](javascript:)[Less](javascript:)\n\nInteract with your Surface in new ways using Surface Pen. If you're not sure which pen you have, go to [Identify your Surface Pen and features](https://support.microsoft.com/en-us/surface/identify-your-surface-pen-and-features-c82a0208-2e35-b347-dae0-d7f4922edc77). \n\nHere's an overview of what you can do with your pen.\n\nNote: \n\nThis video is only available in English.	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[{"DisplayOrder":0,"QnaId":92,"Qna":null,"DisplayText":"Write and draw"},{"DisplayOrder":1,"QnaId":95,"Qna":null,"DisplayText":"Navigate and click using your pen"},{"DisplayOrder":2,"QnaId":96,"Qna":null,"DisplayText":"Use the top button of your pen"},{"DisplayOrder":3,"QnaId":99,"Qna":null,"DisplayText":"Customize your pen"},{"DisplayOrder":4,"QnaId":103,"Qna":null,"DisplayText":"Try these apps with your pen"}]	91
Write and draw	Use your Surface Pen in any app that supports inking. To see which apps to start with, go to the section [Try these apps with your Pen](#bkmk_trytheseapps).	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[{"ClusterHead":"can i draw with surface pen","TotalAutoSuggestedCount":10,"TotalUserSuggestedCount":2,"AlternateQuestionList":[{"Question":"can i draw with surface pen","AutoSuggestedCount":10,"UserSuggestedCount":2}]},{"ClusterHead":"how to write with surface pen","TotalAutoSuggestedCount":10,"TotalUserSuggestedCount":2,"AlternateQuestionList":[{"Question":"how to write with surface pen","AutoSuggestedCount":10,"UserSuggestedCount":2}]}]	False	[{"DisplayOrder":0,"QnaId":93,"Qna":null,"DisplayText":"Start inking with your pen"},{"DisplayOrder":1,"QnaId":94,"Qna":null,"DisplayText":"Enter text with your pen"}]	92
Start inking with your pen	Rest your hand on the screen, like you would on a piece of paper, then start writing. Your Surface is designed to ignore your hand and other inputs while you write. Use the pointer that appears under your pen tip to guide you while you ink.\n\nTo erase, turn your pen over and rub the end of your pen over your writing or drawing.	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[]	93
Enter text with your pen	If you want to write instead of typing on a keyboard, you can use the touch keyboard that appears on the screen. To learn how to use it, go to [Get to know the touch keyboard](https://support.microsoft.com/en-us/windows/get-to-know-the-touch-keyboard-004f3d67-855b-27f0-6f7c-d5145f691181).	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[]	94
Navigate and click using your pen	Your pen can be used throughout Windows, similarly to how you would use a mouse or keyboard. Here are some actions you can start with. \n\n| If you want to | Do this with your pen |\n| --- | --- |\n| Click or select | Tap on an item. |\n| Right-click | Press and hold the side button, then tap on the item. |\n| Drag and drop | Place your pen on an item, and hold it there until the circle around the pointer completes. Then move the item to where you want it to go. |\n| Select multiple items | Presss and hold the side button, then drag your pen over the items you want to select. |\n\nNote: \n\nSome actions vary based on the app or feature of Windows you're using.	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[]	95
Use the top button of your pen	Please try with a different keyword	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[{"DisplayOrder":0,"QnaId":97,"Qna":null,"DisplayText":"Pair Surface Pen"},{"DisplayOrder":1,"QnaId":98,"Qna":null,"DisplayText":"Use top button shortcuts"}]	96
Pair Surface Pen	Your pen uses Bluetooth to pair with your Surface. Here's how:\n\n1.  Go to **Start  **> **Settings  **> **Devices  **>** Add Bluetooth or other device  **> **Bluetooth **.\n\n1.  Press and hold the top button of your pen for 5-7 seconds until the LED flashes white to turn on Bluetooth pairing mode.\n\n1.  Select your pen to pair it to your Surface.	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[]	97
Use top button shortcuts	Once your pen is paired, you'll be able to use the top button. The top button does different things depending on how you interact with the button. To change these shortcuts, go to **Start  **> **Settings  **> **Devices  **> **Pen & Windows Ink **. \n\n| If you want to | Do this with your pen |\n| --- | --- |\n| Open Microsoft Whiteboard | Click the top button once. |\n| Open Snip & Sketch | Double-click the top button. |\n| Open Sticky Notes | Press and hold the top button. |	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[]	98
Customize your pen	Please try with a different keyword	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[{"DisplayOrder":0,"QnaId":100,"Qna":null,"DisplayText":"Change pen settings"},{"DisplayOrder":1,"QnaId":101,"Qna":null,"DisplayText":"Check battery level"},{"DisplayOrder":2,"QnaId":102,"Qna":null,"DisplayText":"Change pen tips"}]	99
Change pen settings	If you want to change the top button shortcuts, change the hand you write with, or other pen settings, go to [Change pen settings](https://support.microsoft.com/en-us/windows/change-pen-settings-a53cd80e-4f89-ae30-d6da-389d630d89a3) for more info.	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[]	100
Check battery level	If you want to see how much battery you have left, go to **Start  **> **Settings  **> **Devices  **> **Bluetooth & other devices  **, then find your pen. The current battery level will appear under the battery icon.	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[]	101
Change pen tips	If you need to replace your pen tips, go to [Replace Surface Pen Tips](https://support.microsoft.com/en-us/surface/replace-surface-pen-tips-edb749a8-e8a4-8dc2-f1ba-00fdcca71ecf).	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[]	False	[]	102
Try these apps with your pen	Ready to write your ideas, take notes, and be more productive with ink? Get started with these apps.	https://support.microsoft.com/en-us/surface/how-to-use-your-surface-pen-8a403519-cd1f-15b2-c9df-faa5aa924e98		[{"ClusterHead":"apps for surface pen","TotalAutoSuggestedCount":6,"TotalUserSuggestedCount":2,"AlternateQuestionList":[{"Question":"apps for surface pen","AutoSuggestedCount":6,"UserSuggestedCount":2}]}]	False	[{"DisplayOrder":0,"QnaId":104,"Qna":null,"DisplayText":"Microsoft Whiteboard"},{"DisplayOrder":1,"QnaId":105,"Qna":null,"DisplayText":"OneNote"},{"DisplayOrder":2,"QnaId":106,"Qna":null,"DisplayText":"Office"},{"DisplayOrder":3,"QnaId":107,"Qna":null,"DisplayText":"Microsoft To-Do"}]	103
